category,name,url,imagePath,comment,score,reviewCount,kind,alcoholDegree,capacity,tastePoint,foodsPoint,specialPoint,foods,sweetFlavor,sourFlavor,bodyFlavor,carbonicFlavor,tanninFlavor
"soju","용봉소주 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1190","images/soju_67.jpg","복을 가져다주는 용과 봉황의 기운을 잔뜩 받아보세요",5,20,"증류식소주","25.00%","500ml","싱그러운 열대과일 향의 깔끔한 소주","맑은 국물 요리와 함께 깔끔함의 끝판왕에 도달해보세요","참숯 여과를 거쳐 6개월 이상 저온 숙성한 술","대구지리탕,어묵전골,평양냉면",-1,-1,2,-1,-1
"soju","오디여라 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1248","images/soju_68.jpg","오크 향과 달콤한 오디 향을 즐길 수 있는 증류주",4.9,21,"일반증류주","25.00%","375ml","오디의 달콤함과 오크의 진한 풍미를 즐길 수 있어요","진한 풍미의 음식과 함께 즐겨보세요","술담화만의 라벨로 새롭게 제작된 오디여라!","크림소스 연어 스테이크,양갈비 구이,콘치즈",-1,-1,3,-1,-1
"soju","고소리술 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1020","images/soju_69.jpg","고소리가 뭔지 아는 사람 쏘리 질러!",4.9,31,"증류식소주","40.00%","375ml","고소하면서 코를 찌르는 작열감이 있어요","기름지거나 풍미 짙은 육류요리와 함께 즐겨보세요","오메기떡을 소줏고리에 증류한 술","삼겹살,곱창,돼지고기 김치찜",-1,-1,4,-1,-1
"soju","온 806 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1499","images/soju_70.jpg","온 세상이 이 술 한 잔으로 따뜻해지기를 바라는 마음을 담았어요",5,2,"일반증류주","40%","200ml","고소한 풍미와 옅은 달콤함을 느낄 수 있어요","본연의 고소함이 살아있으면서 기름진 음식과 드셔보세요","복합 양조기로 두 번 증류했어요","새우 오일 파스타,소고기 등심구이,치즈 감자전",-1,-1,4,-1,-1
"soju","박재서 명인 안동소주 35%","https://www.sooldamhwa.com/damhwaMarket/detail/1477","images/soju_71.jpg","박재서 명인님의 손에 의해 재탄생된 안동소주",4.8,25,"증류식소주","35%","360ml","구수함으로 시작해 화사함으로 끝나요","너무 자극적인 음식은 피해주세요","반남박씨 가문에서 가양주로 빚어오던 술","배추전,갈비탕,크림소스 연어 스테이크",-1,-1,3,-1,-1
"soju","이도 32%","https://www.sooldamhwa.com/damhwaMarket/detail/1013","images/soju_72.jpg","세종대왕이 32년간 즉위함을 기린 소주",4.9,27,"증류식소주","32.00%","375ml, 750ml","짧고 굵게 지나가는 진한 쌀의 풍미","평소 소주와 즐겨 먹던 안주와 편하게 즐겨보세요","유기농 쌀로 만든 감압 증류식 소주","삼겹살,곱창,족발",-1,-1,4,-1,-1
"soju","밀담 24%","https://www.sooldamhwa.com/damhwaMarket/detail/325","images/soju_73.jpg","해적의 술 럼(RUM) 맞아요!",4.7,13,"일반증류주","24.00%","360ml","달콤한 향에 그렇지 못한 화끈한 작열감!","푸짐한 음식보단 간단한 치즈, 과일이 더 잘 어울려요","세 번 증류하여 만든 순하고 맛있는 럼","아몬드,치즈플레이트,파인애플",-1,-1,4,-1,-1
"soju","양조학당 애","https://www.sooldamhwa.com/damhwaMarket/detail/1129","images/soju_74.jpg","양조 교육기관에서 만든 술은 얼마나 맛있게요",5,9,"일반증류주","45.00%","200ml, 360ml","사과처럼 향긋한 향이 느껴지면서 구수한 맛이 올라와요","중화요리처럼 풍미가 짙은 음식과 즐겨보세요","고문헌의 레시피를 그대로 재현한 보리소주","마라샹궈,양꼬치,양장피",-1,-1,4,-1,-1
"soju","한주 35%","https://www.sooldamhwa.com/damhwaMarket/detail/1396","images/soju_75.jpg","서울시 무형문화재인 송절주 기능보유자에 의해 만들어지는 술",4.8,15,"증류식소주","35%","360ml","누룩에서 느낄 수 있는 구수한 향이 평온함을 느끼게 해줄 거예요","따뜻한 집밥에 반주로 제격이랍니다","옛 문헌 속 술 빚는 방법을 재현한 술이에요","비빔밥,호박전,된장찌개",-1,-1,3,-1,-1
"soju","이도 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1012","images/soju_76.jpg","세종 25년, 한글 창제를 기념한 도수의 소주",4.9,27,"증류식소주","25.00%","375ml, 750ml","곡물 소주의 달짝지근한 풍미를 느껴보세요","구수한 맛이 국물 요리와 잘 어우러져요","유기농 쌀로 만든 감압 증류식 소주","매운탕,더덕구이,올갱이국",-1,-1,3,-1,-1
"soju","진맥소주 22%","https://www.sooldamhwa.com/damhwaMarket/detail/475","images/soju_77.jpg","우리나라 전통소주에요. 근데 이제 고소한 ‘밀’을 곁들인",5,13,"증류식소주","22.00%","375ml","고소하고 감칠맛 짙은 증류주","고기가 최고야! 고기 요리와 잘 어울려요","유기농 통밀로 빚은 국내 유일의 밀 소주","떡갈비,수육,전어회",-1,-1,3,-1,-1
"soju","왕주 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1260","images/soju_78.jpg","남상란 명인이 빚은, 논산의 특징을 가득 감은 증류주",4.7,19,"일반증류주","40.00%","375ml","다양한 재료가 들어간 만큼 다채로운 풍미가 입안 가득 느껴져요","기름지거나 비려서 멀리했던 음식도 술과 함께 라면 끄떡없죠","지역 농산물을 활용한 만큼 논산의 특징이 담긴 증류주","초밥,장어구이,갈치조림",-1,-1,3,-1,-1
"soju","선비 진 48%","https://www.sooldamhwa.com/damhwaMarket/detail/1403","images/soju_79.jpg","올곧은 자세로 학문에 매진하는 선비의 정직함을 닮은 진",4.9,14,"일반증류주","48%","375ml","모히토를 마신 듯 경쾌한 산뜻함","진토닉을 만들어 가볍게 즐겨보세요","올곧은 선비의 정직한 마음으로 빚은 술이에요","과일 샐러드,카프레제,문어 숙회",-1,-1,4,-1,-1
"soju","달홀진주 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1170","images/soju_80.jpg","고성에서 만들어지는 보석 같은 술",4.7,15,"증류식소주","40.00%","375ml","바닐라 아이스크림처럼 부드러운 쌀의 풍미","기름진 음식으로 코팅되어 있던 입안을 화사하게 마무리해줘요","중탕 가열 방식으로 부드러운 목 넘김과 향을 더했어요","골뱅이 무침,오일 파스타,감바스",-1,-1,4,-1,-1
"soju","독산 30%","https://www.sooldamhwa.com/damhwaMarket/detail/243","images/soju_81.jpg","오산 세마쌀로 만든 증류식 쌀 소주",4.9,19,"증류식소주","30.00%","250ml","쌀로만 빚은 깔끔한 소주","깔끔한 음식과 섬세하게 즐겨보세요","전통방식으로 내린 증류주","육포,연포탕,흰살생선회",-1,-1,3,-1,-1
"soju","박재서 명인 안동소주 22%","https://www.sooldamhwa.com/damhwaMarket/detail/1476","images/soju_82.jpg","박재서 명인님의 손에 의해 재탄생된 안동소주",4.7,15,"증류식소주","22%","360ml","정겨운 시골 냄새를 떠오르게 하는 구수함","안동 소주라면 안동 음식을 먹어야죠~","반남박씨 가문에서 가양주로 빚어오던 술","고등어구이,소고기 등심구이,찜닭",-1,-1,2,-1,-1
"soju","원매 15%","https://www.sooldamhwa.com/damhwaMarket/detail/213","images/soju_83.jpg","원매 한잔으로 매실의 근원을 느껴보세요",4.9,13,"리큐르","15.00%","750ml","입안 가득 차오르는 매실의 진한 달콤함","매콤 새콤한 음식과 즐겨보세요","무르게 잘 익은 서울 은평구의 황매실로 만들어요","골뱅이 무침,초계국수,칠리 새우",5,-1,3,-1,-1
"soju","운암 24%","https://www.sooldamhwa.com/damhwaMarket/detail/1517","images/soju_84.jpg","첨가물 없이 맑고 깨끗하게 빚은 증류식 소주예요.",5,3,"증류식소주","24%","375ml","달짝지근한 풍미 사이로 화사함을 느낄 수 있어요","되직한 양념류가 주로 사용된 음식과 드셔보세요","감압 증류를 거쳐 만들어요","제육 볶음,호박전,나물 무침",-1,-1,2,-1,-1
"soju","아치 23%","https://www.sooldamhwa.com/damhwaMarket/detail/1334","images/soju_85.jpg","가을 낙엽 닮은 달콤한 향을 지닌 감 증류주",4.8,15,"일반증류주","23.00%","375ml","가을 낙엽의 단내를 닮은 향","고기 요리와 함께 감의 타닌감을 즐겨보세요","아치는 작은 까치를 의미해요","감자탕,스테이크,양꼬치",-1,-1,3,-1,-1
"soju","가무치 소주 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1463","images/soju_86.jpg","민물고기인 가물치에 영감을 받아 탄생한 충청북도 충주의 증류주",5,11,"증류식소주","25%","375ml","고소한 풍미를 가진 부드러운 술이에요","깔끔한 술맛을 돋보이게 해줄 담백한 흰살생선 요리와 드셔보세요","상압 중탕 방식으로 증류해 6개월의 옹기 숙성까지 거쳐요","흰살생선회,삼치구이,게살 계란탕",-1,-1,3,-1,-1
"soju","문경바람 백자 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1019","images/soju_87.jpg","사과로 만든 소주는 어떤 맛일까요?",4.7,14,"일반증류주","25.00%","375ml","상큼한 과실향이 기분좋게 올라와요","가벼운 안주들과 궁합이 좋아요","사과로 만든 와인을 증류한 사과 소주","과일 샐러드,리코타치즈,견과류",-1,-1,2,-1,-1
"soju","용 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1388","images/soju_88.jpg","용의 기운이 담겨있는 깔끔한 증류식 소주",4.8,12,"증류식소주","25%","375ml","맑고 깔끔하지만 살짝 매콤하기도 해요","청량감 넘치는 시원한 음식과 함께 들이켜보세요","양조장 대표님의 꿈 이야기가 담겨있어요","백합조개탕,동치미막국수,중국식 냉채",-1,-1,3,-1,-1
"soju","주향소주 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1272","images/soju_89.jpg","직접 빚은 항아리에 숙성을 거친 전통 증류식 소주",5,10,"증류식소주","25.00%","375ml","부드러운 목 넘김에 구수한 여운 그윽하게 풍기는 증류식 소주예요","간장 소스 살짝 덧발라진 음식으로, 술자리에 감칠맛을 더해보세요","5년 연구 끝에 개발한 소주 숙성전용 항아리를 사용했어요","육전,초밥,순대",-1,-1,3,-1,-1
"soju","미르 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1016","images/soju_90.jpg","대상 받은 증류식 소주의 품격",4.9,14,"증류식소주","40.00%","375ml","달콤한 감칠맛이 부드럽게 넘어가요","담백한 요리나 시원한 국물요리와 즐겨 보세요","동 증류기로 상압 증류한 무첨가 쌀 소주","밀푀유나베,만두 전골,도미회",-1,-1,4,-1,-1
"soju","조은가","https://www.sooldamhwa.com/damhwaMarket/detail/1327","images/soju_91.jpg","충북 보은의 특산물인 대추로 만들어 지역의 은혜를 보은했대요~",4.7,11,"일반증류주","40.00%","375ml","부드러운 달큰함 속 목을 강타하는 작열감을 가진 증류주","진한 양념을 바른 음식과 드셔보세요","보은의 특산물인 대추로 만들어 지역의 은혜를 갚은 술","돼지갈비 찜,간장 치킨,약밥",-1,-1,4,-1,-1
"soju","회곡 안동소주 42%","https://www.sooldamhwa.com/damhwaMarket/detail/1418","images/soju_92.jpg","안동에서 4대째 명맥을 이어온 양조장의 술",4.8,15,"증류식소주","42%","375ml","술이 닿는 모든 곳에 작열감을 선사해요","뜨거운 음식만은 피해주세요!","직접 생산한 입국으로 만들어요","간장 게장,물회,참치타다끼",-1,-1,4,-1,-1
"soju","고소리술 29%","https://www.sooldamhwa.com/damhwaMarket/detail/125","images/soju_93.jpg","고소리가 뭔지 아는 사람 쏘리 질러!",4.8,12,"증류식소주","29.00%","375ml","은은한 단맛과 곡물향이 느껴져요","담백한 요리들과 함께해 보세요","오메기떡을 소줏고리에 증류한 술","수육,문어 숙회,두부김치",-1,-1,4,-1,-1
"soju","독산 53%","https://www.sooldamhwa.com/damhwaMarket/detail/244","images/soju_94.jpg","고독의 맛을 아는 자여 들어오라",4.9,14,"증류식소주","53.00%","250ml","입안을 얼얼하게 만드는 높은 도수 술","진~짜~ 기름진 음식도 깔끔하게 씻겨줄 거에요","전통방식으로 내린 증류주","육포,연포탕,흰살생선회",-1,-1,4,-1,-1
"soju","성산포소주","https://www.sooldamhwa.com/damhwaMarket/detail/1474","images/soju_95.jpg","우리소주조합에서 출시한 가성비까지 챙긴 증류식 소주, 제주ver.",4.7,12,"증류식소주","25%","360ml","고소한 풍미가 지나간 뒤 화사함을 느낄 수 있는 증류주","데친 해산물 요리와 함께 제주도의 맛을 경험해보세요","전통 증류 소주를 대중화하겠다는 취지를 담은 술","문어 숙회,도미회,참소라",-1,-1,2,-1,-1
"soju","모월 인 41%","https://www.sooldamhwa.com/damhwaMarket/detail/1122","images/soju_96.jpg","우리술 품평회 대통령상을 차지한 바로 그 소주!",4.9,9,"증류식소주","41.00%","500ml","그윽한 짚향이 나면서 달콤하지만 자극적이에요","풍미 짙은 음식들과 즐겨보세요","토토미로 만든 술을 동 증류기로 한 방울씩 내린 소주","닭 안심 스테이크,숯불 돼지구이,알탕",-1,-1,4,-1,-1
"soju","삼천갑자 동방주","https://www.sooldamhwa.com/damhwaMarket/detail/1074","images/soju_97.jpg","새싹삼이 들어간 담금 소주",4.9,8,"일반증류주","18.00%","375ml","인삼 특유의 풍미가 부드럽게 맴돌아요","보양식과 즐겨보세요","새싹삼의 약성이 우러난 담금 소주","더덕구이,한방백숙,닭곰탕",-1,-1,2,-1,-1
"soju","신례명주 50%","https://www.sooldamhwa.com/damhwaMarket/detail/1338","images/soju_98.jpg","오크 풍미 가득한 감귤 증류주",4.4,8,"일반증류주","50.00%","750ml","강렬하게 피어오르는 감귤과 오크 풍미를 느껴보세요","풍미 짙은 음식과 함께해 보세요","신례리 마을의 감귤 농가들이 모여 만든 양조장에서 빚은 술","양념갈비,딱새우 회,유산슬",-1,-1,4,-1,-1
"soju","이도 42%","https://www.sooldamhwa.com/damhwaMarket/detail/1014","images/soju_99.jpg","유기농 쌀 소주의 진면목을 알아가 보세요",4.8,15,"증류식소주","42.00%","375ml, 750ml","달콤함 뒤에 올라오는 알싸한 향","시원한 국물요리와 함께 해보세요","유기농 쌀로 만든 감압 증류식 소주","불고기,닭갈비,해물탕",-1,-1,4,-1,-1
"soju","안동소주 일품 21% 골드","https://www.sooldamhwa.com/damhwaMarket/detail/1520","images/soju_100.jpg","오크 숙성한 안동소주, 이번에는 흰옷을 입고 왔어요.",5,1,"증류식소주","21%","500ml","입에 착 감기는 달콤한 풍미를 가졌어요","소주와 즐기는 안주라면 다 잘 어울릴 거예요","오크 블랜딩한 증류 원액이 들어갔어요","닭발,골뱅이 소면 무침,감자탕",-1,-1,3,-1,-1
"soju","아미주 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1392","images/soju_101.jpg","양조장에서 처음으로 출시한 매실 증류주",5,8,"일반증류주","40%","500ml","채소의 쌉쌀한 풍미를 느낄 수 있는 화사한 증류주","작열감을 꾹 눌러줄 기름진 음식과 드셔보세요","매실나무 10만 그루의 결실을 담았어요","부추전,새우 오일 파스타,오코노미야끼",-1,-1,4,-1,-1
"soju","금산인삼주 수삼 43%","https://www.sooldamhwa.com/damhwaMarket/detail/1275","images/soju_102.jpg","인삼의 부드러운 풍미를 가득 담은 김창수 명인의 술",4.9,12,"일반증류주","43.00%","375ml","잔잔하게 퍼지는 인삼 풍미가 향긋한 여운을 선사할 거예요","담백한 음식이 주는 포근함이 인삼 향을 부드럽게 잡아줘요","16대를 걸쳐 내려온 집안 비법으로 탄생한 술이에요","연포탕,삼계탕,계란찜",-1,-1,4,-1,-1
"soju","무작 53%","https://www.sooldamhwa.com/damhwaMarket/detail/1109","images/soju_103.jpg","쌀, 물, 전통누룩으로만 빚은 순수한 소주",4.7,6,"증류식소주","53.00%","350ml, 500ml","강렬한 쌀의 감칠맛이 입안 전체를 채워줘요","담백한 해산물 요리와 즐겨보세요","쌀, 물, 전통누룩으로만 빚어 증류 후 5년 숙성한 소주","곱창전골,참치회,대구지리탕",-1,-1,5,-1,-1
"soju","코리 진","https://www.sooldamhwa.com/damhwaMarket/detail/1249","images/soju_104.jpg","진에 10가지 약재를 넣어 한국적인 분위기를 몰씬 담아냈답니다~",4.5,8,"일반증류주","47.00%","500ml","입안 가득 상쾌함을 선사하는 화사한 향의 진","술맛을 잘 느낄 수 있도록 맛과 향이 약한 음식과 함께 해보세요","10가지 약재를 넣어 한국적인 분위기를 몰씬 담아낸 진","조개찜,견과류,크래커",-1,-1,4,-1,-1
"soju","한시울 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1336","images/soju_105.jpg","물 좋기로 소문난 백족산의 지하 암반수로 빚은 증류주",5,15,"증류식소주","40.00%","500ml","노릇하게 그을린 누룽지 같은 구수한 풍미","위장에 기름칠하고 싶은 날 곁들여보세요","한시울은 양조장이 있는 한계리의 옛 지명이에요","짜장면,항정살,새우튀김",-1,-1,4,-1,-1
"soju","모을동주 소주 43%","https://www.sooldamhwa.com/damhwaMarket/detail/1355","images/soju_106.jpg","고구려인의 기상만큼이나 강렬한 작열감을 갖고 있는 쌀 증류주",5,8,"증류식소주","43%","375ml","강렬한 알코올이 지나간 뒤 달콤한 마무리를 선사해요","부드럽고 담백한 음식과 즐겨보세요","고구려시대 철원의 옛 이름인 모을동비에서 영감을 받은 이름","초코 케이크,버섯 전골,차돌박이 숙주 볶음",-1,-1,4,-1,-1
"soju","고운달 백자 (세트포장)","https://www.sooldamhwa.com/damhwaMarket/detail/92","images/soju_107.jpg","37년 내공으로 빚은 증류주",5,3,"일반증류주","52.00%","200ml, 500ml","코를 톡 쏘는 알콜감과 은은하게 퍼지는 오미자 풍미","입술만 살짝 적시며 천천히 매력에 빠져보세요","맛은 물론! 선물하기 좋은 예쁜 술이에요","과일,견과류,초콜릿",-1,-1,4,-1,-1
"soju","우곡소주 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1497","images/soju_108.jpg","故배상면 회장님의 호인 ‘우곡’을 내세워 출시한 두 번째 소주",4.7,9,"증류식소주","25%","375ml","달콤한 향을 시원하게 풍겨요","차가운 음식과 상쾌하게 즐겨보세요","직접 개발하여 3대째 내려오고 있는 누룩으로 만들어요","물회,카프레제,열무물김치",-1,-1,2,-1,-1
"soju","농태기 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1171","images/soju_109.jpg","한국의 쌀과 북한의 양조법으로 만든 한민족의 술",4.5,8,"증류식소주","25.00%","300ml","누룽지처럼 구수한 향을 가졌어요","겉은 투박해 보이지만 깊은 맛을 가진 음식과 드셔보세요","북한에서 집마다 빚어 마셨던 밀주예요","들깨수제비,순대국,돼지국밥",-1,-1,2,-1,-1
"soju","모월 로 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1128","images/soju_110.jpg","사람을 품은 소주, 모월의 부드러움을 만나보세요",5,6,"증류식소주","25.00%","500ml","은은하게 풍기는 달콤한 향과 함께 부드럽게 넘어가요","매콤한 음식은 물론 일반 소주랑 먹는 안주와도 찰떡궁합","토토미와 직접 띄운 누룩으로 빚은 소주","닭발,삼겹살,육회",-1,-1,3,-1,-1
"soju","진맥소주 53%","https://www.sooldamhwa.com/damhwaMarket/detail/1008","images/soju_111.jpg","서민갑부에 나온 그 양조장, 그 술 맞습니다",5,4,"증류식소주","53.00%","200ml, 500ml","달다고 느낄정도로 감칠맛이 강해요","풍미짙은 육류를 소스와 함께 곁들여 드세요","직접 재배한 유기농 통밀로 만든 소주","보쌈,장어구이,안심 스테이크",-1,-1,5,-1,-1
"soju","미르 54%","https://www.sooldamhwa.com/damhwaMarket/detail/1018","images/soju_112.jpg","소주는 도수가 높을수록 풍미가 살아 나는거 아시죠?",4.8,6,"증류식소주","54.00%","375ml","달큰한 감칠맛이 무척 진해요","담백하거나 시원한 국물 요리를 추천해 드려요","동 증류기로 상압 증류한 무첨가 쌀 소주","족발,해물탕,도미회",-1,-1,5,-1,-1
"soju","여유 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1475","images/soju_113.jpg","논산에서 재배한 쌀로 만든 달콤하고 화사한 증류주",4.8,10,"증류식소주","25%","375ml","알코올의 화사함이 술 마신 기분을 제대로 들게 할 거예요","기름진 한식과 잘 어울려요","70년 전 양촌 양조장의 술을 시대에 맞게 복원한 술","잡채,육전,두부부침",-1,-1,3,-1,-1
"soju","토끼소주 화이트 23%","https://www.sooldamhwa.com/damhwaMarket/detail/1402","images/soju_114.jpg","미국인 손에 의해 탄생한 우리나라 증류주!",4.8,5,"증류식소주","23%","375ml","풍미가 옅어서 가볍게 즐기기 좋아요","반주로 즐기면 밥이 술술 넘어갈 거예요","미국인 손에 의해 탄생한 우리나라 증류주","계란말이,제육 볶음,동그랑땡",-1,-1,2,-1,-1
"soju","토박이 소곡화주","https://www.sooldamhwa.com/damhwaMarket/detail/312","images/soju_115.jpg","앉은뱅이 술의 무한한 변신",4.7,6,"일반증류주","41.00%","300ml, 500ml","증류주 특유의 매운맛과 구수함이 도드라져요","마셔보면 떠오를 거에요. 불고기가...","불을 붙이면 탈 수 있을 만큼의 도수 높은 술","조개구이,산낙지,불고기",-1,-1,3,-1,-1
"soju","N38 포도 증류주 28%","https://www.sooldamhwa.com/damhwaMarket/detail/1335","images/soju_116.jpg","38선이 지나는 연천에서 빚은 포도 증류주예요",4.4,5,"일반증류주","28.00%","375ml","포도잼처럼 달콤한 향을 갖고 있어요","술의 풍미가 고기 맛을 부드럽게 감싸줄 거예요","연천이 가진 지역적 의미를 술에 담았어요","보쌈,등심 스테이크,육사시미",-1,-1,4,-1,-1
"soju","상록수 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1223","images/soju_117.jpg","소설가 심훈의 소설, 상록수에 영감을 받아 만든 술",4.3,6,"증류식소주","40.00%","500ml","쌀의 구수한 풍미를 느껴보세요","기름진 음식과 잘 어울려요","증류식 소주용 효모로 만들어요","떡갈비,빈대떡,꿔바로우",-1,-1,3,-1,-1
"soju","천비향 화주","https://www.sooldamhwa.com/damhwaMarket/detail/85","images/soju_118.jpg","천비향 약주를 증류한 소주",5,6,"증류식소주","40.00%","375ml","고소한 풍미 가득한 증류주","술만큼이나 풍미가 강한 음식과 함께 해보세요","천비향 약주로, 오랜시간을 들여 빚은 술","굴비,곱창전골,홍어 삼합",-1,-1,2,-1,-1
"soju","주향소주 41%","https://www.sooldamhwa.com/damhwaMarket/detail/1294","images/soju_119.jpg","국내 최초 숙성용 항아리에서 3년간 숙성한 쌀 소주",4.3,7,"증류식소주","41.00%","375ml","시원한 피톤치드 향이 뒤에 오는 알싸한 감칠맛","시원한 국물 요리로 자극적인 술맛을 중화시켜 보세요","국내 최초 숙성 전용 항아리에 3년간 숙성시킨 쌀 소주","소갈비 찜,매운탕,딱새우 회",-1,-1,4,-1,-1
"soju","진도백주","https://www.sooldamhwa.com/damhwaMarket/detail/1445","images/soju_120.jpg","진도홍주의 백주 버전이에요",4.8,10,"일반증류주","38%","375ml","강렬한 작열감에 얼얼함을 느낄 수 있어요","고소한 크림소스가 들어간 음식과 드셔보세요","진도홍주와 같은 증류 원액을 사용해요","까르보나라,크림 새우,크림 뇨끼",-1,-1,4,-1,-1
"soju","보은 송로주","https://www.sooldamhwa.com/damhwaMarket/detail/1424","images/soju_121.jpg","충청북도 무형문화재 3호로 등록된 소나무 향 가득 머금은 증류주",4.4,5,"일반증류주","40%","200ml","소나무 숲 한 가운데에 있는 것 같은 상쾌한 향","기름지거나 비릿한 향을 가진 생선과도 잘 어울려요","구병산 소나무에서 채취한 복령과 솔옹이가 들어갔어요","고등어구이,참치회,과메기",-1,-1,4,-1,-1
"soju","메밀로 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1261","images/soju_122.jpg","강원도 홍천에서 직접 농사지은 메밀로 만든 증류주",5,4,"일반증류주","25.00%","500ml","고소한 메밀차의 풍미와 구수한 누룩 향","뼛속까지 차가워지는 시원한 음식과 드셔보세요","직접 농사지은 메밀로 만든 증류주","막국수,물회,미나리 삼겹살",-1,-1,4,-1,-1
"soju","토끼소주 블랙 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1455","images/soju_123.jpg","미국인이 출시한 우리나라 전통 증류식 소주",5,4,"증류식소주","40%","375ml","고소함으로 시작해서 화려하게 마무리돼요","중국 음식의 기름진 맛도 싹 잡아주는 술의 화사함","술 한 잔에 담긴 민속 설화 한 편","크림 새우,양꼬치,꿔바로우",-1,-1,4,-1,-1
"soju","용 41%","https://www.sooldamhwa.com/damhwaMarket/detail/1356","images/soju_124.jpg","양조장 대표님의 꿈 이야기가 담겨있는 화사한 쌀 증류주",5,4,"증류식소주","41.00%","375ml","부드러운 감칠맛과 달콤함이 입에 착 감겨요","짭조름한 양념을 곁들인 안주와 함께 해보세요","양조장 대표님의 꿈 이야기가 담겨있어요","꼬막 무침,찜닭,팟타이",-1,-1,4,-1,-1
"soju","미르 25%","https://www.sooldamhwa.com/damhwaMarket/detail/67","images/soju_125.jpg","희석식 소주와의 차이를 느껴보세요",3.7,3,"증류식소주","25.00%","375ml","쌀 소주의 은은한 단맛과 고소함을 느껴보세요","일반 소주와 먹는 모든 안주들과 잘 어울려요","동 증류기로 상압 증류한 무첨가 쌀 소주","조개탕,삼겹살,돼지껍데기",-1,-1,3,-1,-1
"soju","경복궁 소주 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1480","images/soju_126.jpg","조선 대표 궁궐인 경복궁의 품위를 표현한 증류주",4.8,5,"증류식소주","40%","350ml","화려한 작열감을 오래도록 느낄 수 있어요","아주 기름진 음식이라도 잘 어울릴 거예요","다단식 증류기로 두 번 증류를 거쳤어요","참치타다끼,유린기,불고기 피자",-1,-1,4,-1,-1
"soju","팔로미 더 화이트 21%","https://www.sooldamhwa.com/damhwaMarket/detail/1518","images/soju_127.jpg","증류주 입문용으로 추천하는 깔끔한 감압 증류주",0,0,"증류식소주","21%","375ml","구수한 향을 풍기며 쓴맛 없이 깔끔하게 넘어가요","서부의 음식으로 클래식한 분위기를 연출해 보세요","2번의 감압 증류를 거쳐 진한 부드러움 갖췄어요","함박 스테이크,핫도그,토마토 스튜",-1,-1,2,-1,-1
"soju","왕주 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1478","images/soju_128.jpg","생강과 배의 화사함이 돋보이는 증류주",4.8,4,"일반증류주","25%","375ml","생강의 알싸함과 강냉이의 고소함을 담았어요","감칠맛과 점성이 있는 음식이 술의 풍미를 살려줘요","상압과 감압 증류의 장점을 모두 살린 중압 증류법","육회,오징어 순대,게살 계란탕",-1,-1,3,-1,-1
"soju","달홀진주 25%","https://www.sooldamhwa.com/damhwaMarket/detail/1481","images/soju_129.jpg","보배처럼 한 방울씩 정성스레 내린 강원도 고성의 증류주",5,5,"증류식소주","25%","375ml","통밀쿠키를 먹은 것처럼 고소한 풍미","싱싱한 해산물 안주로 동해 분위기를 즐겨보세요","상압 증류에 중탕 가열 방식을 더했어요","문어 숙회,참소라,봉골레 파스타",-1,-1,2,-1,-1
"soju","아리아리 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1265","images/soju_130.jpg","강원도 정선에는 아리랑 말고 아리아리도 있답니다~",4.3,3,"일반증류주","40.00%","500ml","밤고구마를 먹은 듯한 구수함부터 코끝에 전해지는 화사함까지","입 안에 침이 고일 정도로 새콤한 소스를 곁들인 음식과 함께","오가피 열매로 와인을 만든 후 증류해서 만들어요","과일 샐러드,월남쌈,냉채 족발",-1,-1,3,-1,-1
"soju","북한강 40%","https://www.sooldamhwa.com/damhwaMarket/detail/1472","images/soju_131.jpg","북한강의 깨끗한 물로 만든다는 자부심을 내세웠어요",5,2,"증류식소주","40%","375ml","볶은 콩의 풍미를 가졌어요","촉촉함이 살아있는 수분 가득한 요리와 드셔보세요","1년 숙성한 상압 방식 증류주","샤브샤브,차돌박이 숙주 볶음,곱창전골",-1,-1,4,-1,-1
