category,name,url,imagePath,comment,score,reviewCount,kind,alcoholDegree,capacity,tastePoint,foodsPoint,specialPoint,foods,sweetFlavor,sourFlavor,bodyFlavor,carbonicFlavor,tanninFlavor
"wine","황금과 비파와인","https://www.sooldamhwa.com/damhwaMarket/detail/1496","images/wine_66.jpg","일 년에 딱 한 번 빚어 최소 2년 동안 숙성을 거치는 비파와인",5,1,"과실주","12%","375ml","열대과일 풍미를 달콤하게 풍겨요","양념이 강하면서 적당히 기름진 음식과 즐겨보세요","일 년에 딱 한 번 빚는 비파 와인","떡볶이,짜장 라면,함박 스테이크",3,3,3,0,2
"wine","미라실 울프 살구와인","https://www.sooldamhwa.com/damhwaMarket/detail/1495","images/wine_67.jpg","힘의 원천인 ‘당’이 떨어질 일 없도록, 살구로 만든 달콤한 과실주.",5,3,"과실주","9%","375ml","달콤한 향과 맛을 진하게 느낄 수 있어요","약간의 단맛을 갖춘 기름진 음식과 드셔보세요","직접 수확한 살구로 만든 와인이에요","곱창전골,크로아상,옥수수 버터구이",4,4,4,0,0
"wine","크라테 화이트 스위트","https://www.sooldamhwa.com/damhwaMarket/detail/296","images/wine_68.jpg","달콤 씁쓸한 포도 와인",4.3,3,"과실주","11.50%","375ml","잘 익은 망고와 파인애플향의 달콤한 단맛","달고 짠 음식과 잘 어울려요","청수 품종 100%로 만든 와인","치즈,고르곤졸라 피자,카프레제",4,3,3,0,0
"wine","세인트하우스 오미자 와인","https://www.sooldamhwa.com/damhwaMarket/detail/122","images/wine_69.jpg","복합적인 향과 여운을 가진 와인",4.5,4,"과실주","12.00%","500ml","약한 단맛, 강한 신맛과 감칠맛","풍부한 풍미를 가진 요리와 즐겨 보세요","오미자를 발효시켜 만든 와인","소고기 안심,피자,닭가슴살",2,3,2,0,5
"wine","비왈츠 로지","https://www.sooldamhwa.com/damhwaMarket/detail/1528","images/wine_70.jpg","직접 양봉한 아카시아 벌꿀에 장미 꽃잎이 퐁당~",0,0,"기타주류","8%","500ml","오미자청을 연하게 타서 마신 듯한 가벼운 단맛","브런치로 즐겨보세요","우리나라 최초의 로도멜","과일 샐러드,토스트,바질 페스토 샌드위치",3,3,3,0,1
"wine","미르아토 샤인머스켓 화이트 스파클링","https://www.sooldamhwa.com/damhwaMarket/detail/1370","images/wine_71.jpg","영동의 샤인머스캣으로 만든 스파클링 와인",5,1,"과실주","5%","750ml","입안 곳곳을 아쉽지 않게 채워주는 탄산감","신나는 파티 자리에서 식전주로 함께 해보세요","충북 영동에서 재배한 샤인머스캣으로 만든 스파클링 와인","까르보나라,새우 오일 파스타,루꼴라피자",3,4,2,3,0
"wine","N와인 사과","https://www.sooldamhwa.com/damhwaMarket/detail/1381","images/wine_72.jpg","3대가 운영하는 사과 농장에서 직접 재배한 사과로 만들어요",5,5,"과실주","12%","750ml","배즙을 마신 것 같은 달콤시원한 마무리","달짝지근한 양념으로 조리된 음식과 함께 해보세요","다섯 가지 사과 품종이 들어간 사과 와인","",3,3,2,0,0
"wine","크라테 로제 미디엄 드라이","https://www.sooldamhwa.com/damhwaMarket/detail/295","images/wine_73.jpg","새콤 씁쓸한 맛의 로제 와인",5,1,"과실주","11.50%","375ml","사과, 포도 계열의 새콤하면서 씁쓸한 맛","기름지거나 짭조름한 음식과 즐겨보세요","해발 500m 이상의 청정지역에서 키운 포도로 만든 와인","크림 파스타,베이컨,조개구이",2,3,3,0,3
"wine","드랍더비트","https://www.sooldamhwa.com/damhwaMarket/detail/1433","images/wine_74.jpg","제주에서 재배한 레드비트로 만드는 술이에요",5,1,"기타주류","14%","375ml","야채주스를 마신 것처럼 산뜻하게 퍼지는 쌉쌀함","새콤한 소스를 뿌린 샐러드와 함께 해보세요","Drop the beet, 비트 주세요!","카프레제,월남쌈,훈제오리 샐러드",2,2,2,0,2
"wine","오미로제 결","https://www.sooldamhwa.com/damhwaMarket/detail/97","images/wine_75.jpg","스파클링 와인의 걸작",4,1,"과실주","12.00%","750ml","새콤달콤한 맛 뒤에 오는 산미와 향긋한 오미자향","가벼운 음식과 함께하기 좋아요","세계 최초의 오미자 스파클링 와인","연어샐러드,생선회,더덕구이",2,3,3,3,1
"wine","N와인 포도","https://www.sooldamhwa.com/damhwaMarket/detail/1380","images/wine_76.jpg","직접 농사지은 산머루와 충랑포도를 블랜딩한 와인",5,2,"과실주","12%","750ml","깊은 포도의 풍미가 지나간 뒤 올라오는 가벼운 짭조름함","훈연된 가벼운 안주와 함께 드셔보세요","3년이라는 긴 시간 동안 발효한 포도 와인","육포,체다치즈,훈제 삼겹살",4,3,3,0,2
"wine","[릴레이특가] 고도리 사과 와인","https://www.sooldamhwa.com/damhwaMarket/detail/1359","images/wine_77.jpg","아이스와인 기법으로 만든 사과 와인",5,1,"과실주","7.00%","375ml","달콤한 사과주스 맛에 더해진 부드러운 풍미","새콤한 소스를 곁들여 먹는 요리와 잘 어울려요","아이스와인 기법을 사용하여 만든 사과 와인","월남쌈,훈제오리 냉채,분짜",3,3,2,0,0
"wine","세인트하우스 아로니아 와인","https://www.sooldamhwa.com/damhwaMarket/detail/123","images/wine_78.jpg","베리계의 황제 '아로니아'",5,1,"과실주","12.00%","500ml","달지 않고 강한 떫은 맛","풍미가 좋은 육류요리와 잘 어울려요","아로니아를 발효시켜 만든 씁쓸한 와인","소고기 안심,삼겹살,목살 스테이크",2,3,2,0,5
"wine","샤토미소 퀸 아이스와인","https://www.sooldamhwa.com/damhwaMarket/detail/1138","images/wine_79.jpg","극강의 단맛, 마치 꿀 같은 와인이에요.",3,1,"과실주","12.00%","375ml","마치 꿀을 먹는 듯이 끈적하게 느껴지는 단맛","디져트와 함께 즐겨보세요","샤인머스캣과 청수를 블렌딩 한 아이스와인","치즈 케이크,핑거푸드,가래떡 구이",5,4,4,0,0
"wine","피에스 화이트 스파클링 와인","https://www.sooldamhwa.com/damhwaMarket/detail/1322","images/wine_80.jpg","입안에서 몽글몽글 피어오르는 푹신한 거품",4.5,2,"과실주","5.00%","750ml","갓 피어난 꽃과 잘 익은 과일의 복합적인 향과 새콤달콤함","짭조름한 음식과 즐겨보세요","‘모스카토’ 품종과 ‘청수’ 품종을 혼합하여 만든 와인이에요","리코타치즈,시저 샐러드,프로슈토",4,3,2,4,0
"wine","미라실 센츄리 골드 화이트 와인","https://www.sooldamhwa.com/damhwaMarket/detail/1494","images/wine_81.jpg","양조장에서 최초로 재배한 청포도 품종과 사과를 블랜딩한 와인",5,2,"과실주","13%","750ml","청포도의 달콤한 풍미와 레몬의 상큼한 마무리","해산물 본연의 달콤한 감칠맛이 살아있는 음식과 즐겨보세요","직접 재배한 청포도와 사과를 블랜딩한 와인","연어샐러드,초밥,참소라",3,3,3,0,0
"wine","미라실 애플 아이스 와인","https://www.sooldamhwa.com/damhwaMarket/detail/1493","images/wine_82.jpg","아이스 와인 기법으로 더욱 진한 단맛을 끌어올린 사과 와인",5,1,"과실주","16%","375ml","꿀물 마신 것 같은 진득한 달콤함","술처럼 농도 짙은 음식과 드셔보세요","아이스 와인 기법으로 만든 사과 와인","블루베리 치즈 케이크,로제 떡볶이,브라우니",5,2,4,0,0
"wine","세인트하우스 복숭아 스파클링 와인","https://www.sooldamhwa.com/damhwaMarket/detail/1361","images/wine_83.jpg","딸기와인 명인이 만든 복숭아 스파클링 와인",0,0,"과실주","6.00%","750ml","달콤한 첫인상, 산뜻한 마무리","유난히 안주를 준비하기 귀찮은 날, 가벼운 안주와 함께","서산의 복숭아로 만든 스파클링 와인","치킨 샐러드,참치 카나페,통조림 복숭아",3,4,3,4,0
"wine","미라실 블루베리 와인 (세미 스위트)","https://www.sooldamhwa.com/damhwaMarket/detail/1505","images/wine_84.jpg","유기농 블루베리로 만들어 2년의 긴 숙성까지 거쳤어요",5,2,"과실주","13.00%","375ml, 750ml","깊은 블루베리 풍미를 가졌지만 무겁지 않아요","묵직한 소스를 곁들이는 음식과 즐겨보세요","양조장에서 재배한 유기농 블루베리로 만들어요","오리 고기,로제 파스타,스콘",2,2,3,0,2
"wine","벚꽃시즌","https://www.sooldamhwa.com/damhwaMarket/detail/1409","images/wine_85.jpg","벚꽃시즌에만 채밀할 수 있는 꿀로 빚은 산뜻한 미드",4.9,8,"기타주류","10.7%","295ml, 500ml","꿀의 달콤한 풍미 뒤로 느낄 수 있는 산뜻한 청포도 향","침샘을 자극할 만한 상큼한 요리와 즐겨보세요","벚꽃에서 직접 채밀한 꿀로 만들어요","과일 샐러드,크림 새우,참치타다끼",3,4,2,2,0
"wine","시즌","https://www.sooldamhwa.com/damhwaMarket/detail/1408","images/wine_86.jpg","벌들이 야생화에서 직접 채취한 꿀로 만든 미드",0,0,"기타주류","11.5%","295ml, 500ml","귤의 산뜻함과 캐슈넛의 고소함을 느낄 수 있어요","마늘 향이 은은하게 입혀진 안주와 잘 어울려요","매 시즌의 야생화를 경험해보세요","바지락 술찜,감바스,봉골레 파스타",1,3,2,0,0
